款号,订货会,品牌,品名,流水号,颜色,尺码,大类,中类,小类,季节,波段,等级,色系,价格带,吊牌价,描述
5001322,1,OCT,莫代尔花边文胸,1290,51粉红,80D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1290,51粉红,80E,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1290,51粉红,85B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1290,51粉红,85C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1290,51粉红,85D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1290,51粉红,85E,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1290,51粉红,90B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1290,51粉红,90C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1290,51粉红,90D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1291,60黄色,75B,家居,内衣系列,文胸,秋,秋一,主力款,黄色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1291,60黄色,75C,家居,内衣系列,文胸,秋,秋一,主力款,黄色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1291,60黄色,75D,家居,内衣系列,文胸,秋,秋一,主力款,黄色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1291,60黄色,75E,家居,内衣系列,文胸,秋,秋一,主力款,黄色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1291,60黄色,80B,家居,内衣系列,文胸,秋,秋一,主力款,黄色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1291,60黄色,80C,家居,内衣系列,文胸,秋,秋一,主力款,黄色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1291,60黄色,80D,家居,内衣系列,文胸,秋,秋一,主力款,黄色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1291,60黄色,80E,家居,内衣系列,文胸,秋,秋一,主力款,黄色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1291,60黄色,85B,家居,内衣系列,文胸,秋,秋一,主力款,黄色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1291,60黄色,85C,家居,内衣系列,文胸,秋,秋一,主力款,黄色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1291,60黄色,85D,家居,内衣系列,文胸,秋,秋一,主力款,黄色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1291,60黄色,85E,家居,内衣系列,文胸,秋,秋一,主力款,黄色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1291,60黄色,90B,家居,内衣系列,文胸,秋,秋一,主力款,黄色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1291,60黄色,90C,家居,内衣系列,文胸,秋,秋一,主力款,黄色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1291,60黄色,90D,家居,内衣系列,文胸,秋,秋一,主力款,黄色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1292,70蓝色,75B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1292,70蓝色,75C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1292,70蓝色,75D,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1292,70蓝色,75E,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1292,70蓝色,80B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1292,70蓝色,80C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1292,70蓝色,80D,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1292,70蓝色,80E,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1292,70蓝色,85B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1292,70蓝色,85C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1292,70蓝色,85D,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1292,70蓝色,85E,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1292,70蓝色,90B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1292,70蓝色,90C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5001322,1,OCT,莫代尔花边文胸,1292,70蓝色,90D,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,200-299,228,"主料：47.6%莫代尔纤维 46.1%棉 6.3%氨纶
配料:100%棉
花边：93%锦纶 7%氨纶（辅料除外）"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1293,25杏色,75B,家居,内衣系列,文胸,秋,秋一,主力款,白色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1293,25杏色,75C,家居,内衣系列,文胸,秋,秋一,主力款,白色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1293,25杏色,75D,家居,内衣系列,文胸,秋,秋一,主力款,白色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1293,25杏色,75E,家居,内衣系列,文胸,秋,秋一,主力款,白色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1293,25杏色,80B,家居,内衣系列,文胸,秋,秋一,主力款,白色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1293,25杏色,80C,家居,内衣系列,文胸,秋,秋一,主力款,白色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1293,25杏色,80D,家居,内衣系列,文胸,秋,秋一,主力款,白色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1293,25杏色,80E,家居,内衣系列,文胸,秋,秋一,主力款,白色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1293,25杏色,85B,家居,内衣系列,文胸,秋,秋一,主力款,白色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1293,25杏色,85C,家居,内衣系列,文胸,秋,秋一,主力款,白色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1293,25杏色,85D,家居,内衣系列,文胸,秋,秋一,主力款,白色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1293,25杏色,85E,家居,内衣系列,文胸,秋,秋一,主力款,白色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1293,25杏色,90B,家居,内衣系列,文胸,秋,秋一,主力款,白色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1293,25杏色,90C,家居,内衣系列,文胸,秋,秋一,主力款,白色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1293,25杏色,90D,家居,内衣系列,文胸,秋,秋一,主力款,白色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1294,51粉红,75B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1294,51粉红,75C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1294,51粉红,75D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1294,51粉红,75E,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1294,51粉红,80B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1294,51粉红,80C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1294,51粉红,80D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1294,51粉红,80E,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1294,51粉红,85B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1294,51粉红,85C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1294,51粉红,85D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1294,51粉红,85E,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1294,51粉红,90B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1294,51粉红,90C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5002102,1,OCT,全蕾丝软钢托哺乳文胸,1294,51粉红,90D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,200-299,228,"主料：94.8%粘纤 5.2%氨纶
配料：82.5%锦纶 17.5%氨纶
里料：100%棉"
5011315,1,OCT,无钢托模杯文胸,1295,17灰色,75B,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,200-299,228,"主料：75.3%棉  19.3%聚酯纤维 5.4%氨纶
里料：80.1%棉  19.9%聚酯纤维
模杯：100%聚酯纤维"
5011315,1,OCT,无钢托模杯文胸,1295,17灰色,75C,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,200-299,228,"主料：75.3%棉  19.3%聚酯纤维 5.4%氨纶
里料：80.1%棉  19.9%聚酯纤维
模杯：100%聚酯纤维"
5011315,1,OCT,无钢托模杯文胸,1295,17灰色,75D,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,200-299,228,"主料：75.3%棉  19.3%聚酯纤维 5.4%氨纶
里料：80.1%棉  19.9%聚酯纤维
模杯：100%聚酯纤维"
5011315,1,OCT,无钢托模杯文胸,1295,17灰色,75E,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,200-299,228,"主料：75.3%棉  19.3%聚酯纤维 5.4%氨纶
里料：80.1%棉  19.9%聚酯纤维
模杯：100%聚酯纤维"
5011315,1,OCT,无钢托模杯文胸,1295,17灰色,80B,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,200-299,228,"主料：75.3%棉  19.3%聚酯纤维 5.4%氨纶
里料：80.1%棉  19.9%聚酯纤维
模杯：100%聚酯纤维"
5011315,1,OCT,无钢托模杯文胸,1295,17灰色,80C,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,200-299,228,"主料：75.3%棉  19.3%聚酯纤维 5.4%氨纶
里料：80.1%棉  19.9%聚酯纤维
模杯：100%聚酯纤维"
5011315,1,OCT,无钢托模杯文胸,1295,17灰色,80D,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,200-299,228,"主料：75.3%棉  19.3%聚酯纤维 5.4%氨纶
里料：80.1%棉  19.9%聚酯纤维
模杯：100%聚酯纤维"
5011315,1,OCT,无钢托模杯文胸,1295,17灰色,80E,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,200-299,228,"主料：75.3%棉  19.3%聚酯纤维 5.4%氨纶
里料：80.1%棉  19.9%聚酯纤维
模杯：100%聚酯纤维"
5011315,1,OCT,无钢托模杯文胸,1295,17灰色,85B,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,200-299,228,"主料：75.3%棉  19.3%聚酯纤维 5.4%氨纶
里料：80.1%棉  19.9%聚酯纤维
模杯：100%聚酯纤维"
5011315,1,OCT,无钢托模杯文胸,1295,17灰色,85C,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,200-299,228,"主料：75.3%棉  19.3%聚酯纤维 5.4%氨纶
里料：80.1%棉  19.9%聚酯纤维
模杯：100%聚酯纤维"
5011315,1,OCT,无钢托模杯文胸,1295,17灰色,85D,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,200-299,228,"主料：75.3%棉  19.3%聚酯纤维 5.4%氨纶
里料：80.1%棉  19.9%聚酯纤维
模杯：100%聚酯纤维"
5011315,1,OCT,无钢托模杯文胸,1295,17灰色,85E,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,200-299,228,"主料：75.3%棉  19.3%聚酯纤维 5.4%氨纶
里料：80.1%棉  19.9%聚酯纤维
模杯：100%聚酯纤维"
5011315,1,OCT,无钢托模杯文胸,1295,17灰色,90B,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,200-299,228,"主料：75.3%棉  19.3%聚酯纤维 5.4%氨纶
里料：80.1%棉  19.9%聚酯纤维
模杯：100%聚酯纤维"
5011315,1,OCT,无钢托模杯文胸,1295,17灰色,90C,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,200-299,228,"主料：75.3%棉  19.3%聚酯纤维 5.4%氨纶
里料：80.1%棉  19.9%聚酯纤维
模杯：100%聚酯纤维"
5011315,1,OCT,无钢托模杯文胸,1295,17灰色,90D,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,200-299,228,"主料：75.3%棉  19.3%聚酯纤维 5.4%氨纶
里料：80.1%棉  19.9%聚酯纤维
模杯：100%聚酯纤维"
5012112,1,OCT,一体成型文胸,1296,51粉红,75B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,198,"主料：89.2%锦纶 10.8%氨纶
碗里：100%聚酯纤维"
5012112,1,OCT,一体成型文胸,1296,51粉红,75C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,198,"主料：89.2%锦纶 10.8%氨纶
碗里：100%聚酯纤维"
5012112,1,OCT,一体成型文胸,1296,51粉红,75D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,198,"主料：89.2%锦纶 10.8%氨纶
碗里：100%聚酯纤维"
5012112,1,OCT,一体成型文胸,1296,51粉红,75E,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,198,"主料：89.2%锦纶 10.8%氨纶
碗里：100%聚酯纤维"
5012112,1,OCT,一体成型文胸,1296,51粉红,80B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,198,"主料：89.2%锦纶 10.8%氨纶
碗里：100%聚酯纤维"
